   KT           JONSWAP          OUR           ELFOUHAILY             WT  
  1120.8000     2.877E-0012     3.787E-0012     2.536E-0012    339.3692
  1121.3000     2.873E-0012     3.776E-0012     2.528E-0012    339.5819
  1121.8000     2.869E-0012     3.765E-0012     2.521E-0012    339.7946
  1122.3000     2.865E-0012     3.754E-0012     2.514E-0012    340.0074
  1122.8000     2.861E-0012     3.743E-0012     2.507E-0012    340.2202
  1123.3000     2.857E-0012     3.733E-0012     2.499E-0012    340.4331
  1123.8000     2.854E-0012     3.722E-0012     2.492E-0012    340.6460
  1124.3000     2.850E-0012     3.711E-0012     2.485E-0012    340.8590
  1124.8000     2.846E-0012     3.700E-0012     2.478E-0012    341.0720
  1125.3000     2.842E-0012     3.690E-0012     2.471E-0012    341.2851
  1125.8000     2.838E-0012     3.679E-0012     2.464E-0012    341.4983
  1126.3000     2.835E-0012     3.668E-0012     2.456E-0012    341.7114
  1126.8000     2.831E-0012     3.658E-0012     2.449E-0012    341.9247
  1127.3000     2.827E-0012     3.647E-0012     2.442E-0012    342.1379
  1127.8000     2.823E-0012     3.637E-0012     2.435E-0012    342.3513
  1128.3000     2.820E-0012     3.626E-0012     2.428E-0012    342.5647
  1128.8000     2.816E-0012     3.616E-0012     2.421E-0012    342.7781
  1129.3000     2.812E-0012     3.606E-0012     2.414E-0012    342.9916
  1129.8000     2.808E-0012     3.595E-0012     2.407E-0012    343.2051
  1130.3000     2.805E-0012     3.585E-0012     2.400E-0012    343.4187
  1130.8000     2.801E-0012     3.575E-0012     2.393E-0012    343.6323
  1131.3000     2.797E-0012     3.564E-0012     2.386E-0012    343.8460
  1131.8000     2.793E-0012     3.554E-0012     2.380E-0012    344.0597
  1132.3000     2.790E-0012     3.544E-0012     2.373E-0012    344.2735
  1132.8000     2.786E-0012     3.534E-0012     2.366E-0012    344.4873
  1133.3000     2.782E-0012     3.524E-0012     2.359E-0012    344.7012
  1133.8000     2.779E-0012     3.513E-0012     2.352E-0012    344.9151
  1134.3000     2.775E-0012     3.503E-0012     2.345E-0012    345.1291
  1134.8000     2.771E-0012     3.493E-0012     2.339E-0012    345.3431
  1135.3000     2.768E-0012     3.483E-0012     2.332E-0012    345.5572
  1135.8000     2.764E-0012     3.473E-0012     2.325E-0012    345.7713
  1136.3000     2.760E-0012     3.463E-0012     2.318E-0012    345.9855
  1136.8000     2.757E-0012     3.454E-0012     2.312E-0012    346.1997
  1137.3000     2.753E-0012     3.444E-0012     2.305E-0012    346.4140
  1137.8000     2.750E-0012     3.434E-0012     2.298E-0012    346.6283
  1138.3000     2.746E-0012     3.424E-0012     2.292E-0012    346.8427
  1138.8000     2.742E-0012     3.414E-0012     2.285E-0012    347.0571
  1139.3000     2.739E-0012     3.405E-0012     2.278E-0012    347.2716
  1139.8000     2.735E-0012     3.395E-0012     2.272E-0012    347.4861
  1140.3000     2.731E-0012     3.385E-0012     2.265E-0012    347.7007
  1140.8000     2.728E-0012     3.376E-0012     2.259E-0012    347.9153
  1141.3000     2.724E-0012     3.366E-0012     2.252E-0012    348.1300
  1141.8000     2.721E-0012     3.356E-0012     2.246E-0012    348.3447
  1142.3000     2.717E-0012     3.347E-0012     2.239E-0012    348.5595
  1142.8000     2.714E-0012     3.337E-0012     2.233E-0012    348.7743
  1143.3000     2.710E-0012     3.328E-0012     2.226E-0012    348.9892
  1143.8000     2.706E-0012     3.318E-0012     2.220E-0012    349.2041
  1144.3000     2.703E-0012     3.309E-0012     2.213E-0012    349.4191
  1144.8000     2.699E-0012     3.299E-0012     2.207E-0012    349.6341
  1145.3000     2.696E-0012     3.290E-0012     2.201E-0012    349.8491
  1145.8000     2.692E-0012     3.281E-0012     2.194E-0012    350.0643
  1146.3000     2.689E-0012     3.271E-0012     2.188E-0012    350.2794
  1146.8000     2.685E-0012     3.262E-0012     2.182E-0012    350.4946
  1147.3000     2.682E-0012     3.253E-0012     2.175E-0012    350.7099
  1147.8000     2.678E-0012     3.244E-0012     2.169E-0012    350.9252
  1148.3000     2.675E-0012     3.234E-0012     2.163E-0012    351.1406
  1148.8000     2.671E-0012     3.225E-0012     2.156E-0012    351.3560
  1149.3000     2.668E-0012     3.216E-0012     2.150E-0012    351.5715
  1149.8000     2.664E-0012     3.207E-0012     2.144E-0012    351.7870
  1150.3000     2.661E-0012     3.198E-0012     2.138E-0012    352.0025
  1150.8000     2.657E-0012     3.189E-0012     2.132E-0012    352.2182
  1151.3000     2.654E-0012     3.180E-0012     2.125E-0012    352.4338
  1151.8000     2.650E-0012     3.171E-0012     2.119E-0012    352.6495
  1152.3000     2.647E-0012     3.162E-0012     2.113E-0012    352.8653
  1152.8000     2.644E-0012     3.153E-0012     2.107E-0012    353.0811
  1153.3000     2.640E-0012     3.144E-0012     2.101E-0012    353.2970
  1153.8000     2.637E-0012     3.135E-0012     2.095E-0012    353.5129
  1154.3000     2.633E-0012     3.126E-0012     2.089E-0012    353.7288
  1154.8000     2.630E-0012     3.118E-0012     2.083E-0012    353.9448
  1155.3000     2.626E-0012     3.109E-0012     2.077E-0012    354.1609
  1155.8000     2.623E-0012     3.100E-0012     2.071E-0012    354.3770
  1156.3000     2.620E-0012     3.091E-0012     2.065E-0012    354.5931
  1156.8000     2.616E-0012     3.083E-0012     2.059E-0012    354.8093
  1157.3000     2.613E-0012     3.074E-0012     2.053E-0012    355.0256
  1157.8000     2.609E-0012     3.065E-0012     2.047E-0012    355.2419
  1158.3000     2.606E-0012     3.057E-0012     2.041E-0012    355.4582
  1158.8000     2.603E-0012     3.048E-0012     2.035E-0012    355.6746
  1159.3000     2.599E-0012     3.039E-0012     2.029E-0012    355.8911
  1159.8000     2.596E-0012     3.031E-0012     2.023E-0012    356.1076
  1160.3000     2.593E-0012     3.022E-0012     2.017E-0012    356.3241
  1160.8000     2.589E-0012     3.014E-0012     2.011E-0012    356.5407
  1161.3000     2.586E-0012     3.005E-0012     2.005E-0012    356.7574
  1161.8000     2.583E-0012     2.997E-0012     2.000E-0012    356.9741
  1162.3000     2.579E-0012     2.989E-0012     1.994E-0012    357.1908
  1162.8000     2.576E-0012     2.980E-0012     1.988E-0012    357.4076
  1163.3000     2.573E-0012     2.972E-0012     1.982E-0012    357.6244
  1163.8000     2.569E-0012     2.964E-0012     1.976E-0012    357.8413
  1164.3000     2.566E-0012     2.955E-0012     1.971E-0012    358.0583
  1164.8000     2.563E-0012     2.947E-0012     1.965E-0012    358.2753
  1165.3000     2.559E-0012     2.939E-0012     1.959E-0012    358.4923
  1165.8000     2.556E-0012     2.931E-0012     1.954E-0012    358.7094
  1166.3000     2.553E-0012     2.922E-0012     1.948E-0012    358.9265
  1166.8000     2.550E-0012     2.914E-0012     1.942E-0012    359.1437
  1167.3000     2.546E-0012     2.906E-0012     1.937E-0012    359.3609
  1167.8000     2.543E-0012     2.898E-0012     1.931E-0012    359.5782
  1168.3000     2.540E-0012     2.890E-0012     1.925E-0012    359.7955
  1168.8000     2.536E-0012     2.882E-0012     1.920E-0012    360.0129
  1169.3000     2.533E-0012     2.874E-0012     1.914E-0012    360.2303
  1169.8000     2.530E-0012     2.866E-0012     1.909E-0012    360.4478
  1170.3000     2.527E-0012     2.858E-0012     1.903E-0012    360.6653
  1170.8000     2.524E-0012     2.850E-0012     1.897E-0012    360.8829
  1171.3000     2.520E-0012     2.842E-0012     1.892E-0012    361.1005
  1171.8000     2.517E-0012     2.834E-0012     1.886E-0012    361.3182
  1172.3000     2.514E-0012     2.826E-0012     1.881E-0012    361.5359
  1172.8000     2.511E-0012     2.818E-0012     1.875E-0012    361.7537
  1173.3000     2.507E-0012     2.810E-0012     1.870E-0012    361.9715
  1173.8000     2.504E-0012     2.803E-0012     1.865E-0012    362.1894
  1174.3000     2.501E-0012     2.795E-0012     1.859E-0012    362.4073
  1174.8000     2.498E-0012     2.787E-0012     1.854E-0012    362.6253
  1175.3000     2.495E-0012     2.779E-0012     1.848E-0012    362.8433
  1175.8000     2.491E-0012     2.771E-0012     1.843E-0012    363.0614
  1176.3000     2.488E-0012     2.764E-0012     1.838E-0012    363.2795
  1176.8000     2.485E-0012     2.756E-0012     1.832E-0012    363.4976
  1177.3000     2.482E-0012     2.748E-0012     1.827E-0012    363.7158
  1177.8000     2.479E-0012     2.741E-0012     1.822E-0012    363.9341
  1178.3000     2.476E-0012     2.733E-0012     1.816E-0012    364.1524
  1178.8000     2.472E-0012     2.726E-0012     1.811E-0012    364.3708
  1179.3000     2.469E-0012     2.718E-0012     1.806E-0012    364.5892
  1179.8000     2.466E-0012     2.711E-0012     1.800E-0012    364.8076
  1180.3000     2.463E-0012     2.703E-0012     1.795E-0012    365.0261
  1180.8000     2.460E-0012     2.696E-0012     1.790E-0012    365.2447
  1181.3000     2.457E-0012     2.688E-0012     1.785E-0012    365.4633
  1181.8000     2.454E-0012     2.681E-0012     1.779E-0012    365.6819
  1182.3000     2.451E-0012     2.673E-0012     1.774E-0012    365.9006
  1182.8000     2.447E-0012     2.666E-0012     1.769E-0012    366.1194
  1183.3000     2.444E-0012     2.659E-0012     1.764E-0012    366.3381
  1183.8000     2.441E-0012     2.651E-0012     1.759E-0012    366.5570
  1184.3000     2.438E-0012     2.644E-0012     1.754E-0012    366.7759
  1184.8000     2.435E-0012     2.637E-0012     1.749E-0012    366.9948
  1185.3000     2.432E-0012     2.629E-0012     1.743E-0012    367.2138
  1185.8000     2.429E-0012     2.622E-0012     1.738E-0012    367.4328
  1186.3000     2.426E-0012     2.615E-0012     1.733E-0012    367.6519
  1186.8000     2.423E-0012     2.608E-0012     1.728E-0012    367.8711
  1187.3000     2.420E-0012     2.601E-0012     1.723E-0012    368.0902
  1187.8000     2.417E-0012     2.593E-0012     1.718E-0012    368.3095
  1188.3000     2.414E-0012     2.586E-0012     1.713E-0012    368.5287
  1188.8000     2.411E-0012     2.579E-0012     1.708E-0012    368.7481
  1189.3000     2.408E-0012     2.572E-0012     1.703E-0012    368.9674
  1189.8000     2.405E-0012     2.565E-0012     1.698E-0012    369.1869
  1190.3000     2.402E-0012     2.558E-0012     1.693E-0012    369.4063
  1190.8000     2.398E-0012     2.551E-0012     1.688E-0012    369.6259
  1191.3000     2.395E-0012     2.544E-0012     1.683E-0012    369.8454
  1191.8000     2.392E-0012     2.537E-0012     1.678E-0012    370.0650
  1192.3000     2.389E-0012     2.530E-0012     1.673E-0012    370.2847
  1192.8000     2.386E-0012     2.523E-0012     1.669E-0012    370.5044
  1193.3000     2.383E-0012     2.516E-0012     1.664E-0012    370.7242
  1193.8000     2.380E-0012     2.509E-0012     1.659E-0012    370.9440
  1194.3000     2.377E-0012     2.502E-0012     1.654E-0012    371.1639
  1194.8000     2.374E-0012     2.495E-0012     1.649E-0012    371.3838
  1195.3000     2.372E-0012     2.489E-0012     1.644E-0012    371.6037
  1195.8000     2.369E-0012     2.482E-0012     1.639E-0012    371.8237
  1196.3000     2.366E-0012     2.475E-0012     1.635E-0012    372.0438
  1196.8000     2.363E-0012     2.468E-0012     1.630E-0012    372.2639
  1197.3000     2.360E-0012     2.462E-0012     1.625E-0012    372.4840
  1197.8000     2.357E-0012     2.455E-0012     1.620E-0012    372.7042
  1198.3000     2.354E-0012     2.448E-0012     1.616E-0012    372.9245
  1198.8000     2.351E-0012     2.441E-0012     1.611E-0012    373.1448
  1199.3000     2.348E-0012     2.435E-0012     1.606E-0012    373.3651
  1199.8000     2.345E-0012     2.428E-0012     1.601E-0012    373.5855
  1200.3000     2.342E-0012     2.422E-0012     1.597E-0012    373.8059
  1200.8000     2.339E-0012     2.415E-0012     1.592E-0012    374.0264
  1201.3000     2.336E-0012     2.408E-0012     1.587E-0012    374.2469
  1201.8000     2.333E-0012     2.402E-0012     1.583E-0012    374.4675
  1202.3000     2.330E-0012     2.395E-0012     1.578E-0012    374.6882
  1202.8000     2.327E-0012     2.389E-0012     1.574E-0012    374.9088
  1203.3000     2.325E-0012     2.382E-0012     1.569E-0012    375.1296
  1203.8000     2.322E-0012     2.376E-0012     1.564E-0012    375.3503
  1204.3000     2.319E-0012     2.369E-0012     1.560E-0012    375.5712
  1204.8000     2.316E-0012     2.363E-0012     1.555E-0012    375.7920
  1205.3000     2.313E-0012     2.356E-0012     1.551E-0012    376.0129
  1205.8000     2.310E-0012     2.350E-0012     1.546E-0012    376.2339
  1206.3000     2.307E-0012     2.344E-0012     1.541E-0012    376.4549
  1206.8000     2.304E-0012     2.337E-0012     1.537E-0012    376.6760
  1207.3000     2.301E-0012     2.331E-0012     1.532E-0012    376.8971
  1207.8000     2.299E-0012     2.325E-0012     1.528E-0012    377.1183
  1208.3000     2.296E-0012     2.318E-0012     1.523E-0012    377.3395
  1208.8000     2.293E-0012     2.312E-0012     1.519E-0012    377.5607
  1209.3000     2.290E-0012     2.306E-0012     1.515E-0012    377.7820
  1209.8000     2.287E-0012     2.300E-0012     1.510E-0012    378.0034
  1210.3000     2.284E-0012     2.293E-0012     1.506E-0012    378.2248
  1210.8000     2.282E-0012     2.287E-0012     1.501E-0012    378.4462
  1211.3000     2.279E-0012     2.281E-0012     1.497E-0012    378.6677
  1211.8000     2.276E-0012     2.275E-0012     1.492E-0012    378.8893
  1212.3000     2.273E-0012     2.269E-0012     1.488E-0012    379.1109
  1212.8000     2.270E-0012     2.262E-0012     1.484E-0012    379.3325
  1213.3000     2.268E-0012     2.256E-0012     1.479E-0012    379.5542
  1213.8000     2.265E-0012     2.250E-0012     1.475E-0012    379.7759
  1214.3000     2.262E-0012     2.244E-0012     1.471E-0012    379.9977
  1214.8000     2.259E-0012     2.238E-0012     1.466E-0012    380.2195
  1215.3000     2.256E-0012     2.232E-0012     1.462E-0012    380.4414
  1215.8000     2.254E-0012     2.226E-0012     1.458E-0012    380.6633
  1216.3000     2.251E-0012     2.220E-0012     1.453E-0012    380.8853
  1216.8000     2.248E-0012     2.214E-0012     1.449E-0012    381.1073
  1217.3000     2.245E-0012     2.208E-0012     1.445E-0012    381.3294
  1217.8000     2.242E-0012     2.202E-0012     1.441E-0012    381.5515
  1218.3000     2.240E-0012     2.196E-0012     1.436E-0012    381.7737
  1218.8000     2.237E-0012     2.190E-0012     1.432E-0012    381.9959
  1219.3000     2.234E-0012     2.184E-0012     1.428E-0012    382.2182
  1219.8000     2.231E-0012     2.179E-0012     1.424E-0012    382.4405
  1220.3000     2.229E-0012     2.173E-0012     1.420E-0012    382.6628
  1220.8000     2.226E-0012     2.167E-0012     1.415E-0012    382.8852
  1221.3000     2.223E-0012     2.161E-0012     1.411E-0012    383.1077
  1221.8000     2.221E-0012     2.155E-0012     1.407E-0012    383.3302
  1222.3000     2.218E-0012     2.149E-0012     1.403E-0012    383.5527
  1222.8000     2.215E-0012     2.144E-0012     1.399E-0012    383.7753
  1223.3000     2.212E-0012     2.138E-0012     1.395E-0012    383.9980
  1223.8000     2.210E-0012     2.132E-0012     1.391E-0012    384.2207
  1224.3000     2.207E-0012     2.126E-0012     1.386E-0012    384.4434
  1224.8000     2.204E-0012     2.121E-0012     1.382E-0012    384.6662
  1225.3000     2.202E-0012     2.115E-0012     1.378E-0012    384.8890
  1225.8000     2.199E-0012     2.109E-0012     1.374E-0012    385.1119
  1226.3000     2.196E-0012     2.104E-0012     1.370E-0012    385.3348
  1226.8000     2.193E-0012     2.098E-0012     1.366E-0012    385.5578
  1227.3000     2.191E-0012     2.093E-0012     1.362E-0012    385.7808
  1227.8000     2.188E-0012     2.087E-0012     1.358E-0012    386.0039
  1228.3000     2.185E-0012     2.081E-0012     1.354E-0012    386.2270
  1228.8000     2.183E-0012     2.076E-0012     1.350E-0012    386.4502
  1229.3000     2.180E-0012     2.070E-0012     1.346E-0012    386.6734
  1229.8000     2.177E-0012     2.065E-0012     1.342E-0012    386.8967
  1230.3000     2.175E-0012     2.059E-0012     1.338E-0012    387.1200
  1230.8000     2.172E-0012     2.054E-0012     1.334E-0012    387.3433
  1231.3000     2.170E-0012     2.048E-0012     1.330E-0012    387.5667
  1231.8000     2.167E-0012     2.043E-0012     1.326E-0012    387.7902
  1232.3000     2.164E-0012     2.037E-0012     1.322E-0012    388.0137
  1232.8000     2.162E-0012     2.032E-0012     1.319E-0012    388.2372
  1233.3000     2.159E-0012     2.027E-0012     1.315E-0012    388.4608
  1233.8000     2.156E-0012     2.021E-0012     1.311E-0012    388.6845
  1234.3000     2.154E-0012     2.016E-0012     1.307E-0012    388.9082
  1234.8000     2.151E-0012     2.010E-0012     1.303E-0012    389.1319
  1235.3000     2.149E-0012     2.005E-0012     1.299E-0012    389.3557
  1235.8000     2.146E-0012     2.000E-0012     1.295E-0012    389.5795
  1236.3000     2.143E-0012     1.994E-0012     1.292E-0012    389.8034
  1236.8000     2.141E-0012     1.989E-0012     1.288E-0012    390.0273
  1237.3000     2.138E-0012     1.984E-0012     1.284E-0012    390.2513
  1237.8000     2.136E-0012     1.979E-0012     1.280E-0012    390.4753
  1238.3000     2.133E-0012     1.973E-0012     1.276E-0012    390.6994
  1238.8000     2.130E-0012     1.968E-0012     1.273E-0012    390.9235
  1239.3000     2.128E-0012     1.963E-0012     1.269E-0012    391.1477
  1239.8000     2.125E-0012     1.958E-0012     1.265E-0012    391.3719
  1240.3000     2.123E-0012     1.952E-0012     1.261E-0012    391.5962
  1240.8000     2.120E-0012     1.947E-0012     1.258E-0012    391.8205
  1241.3000     2.118E-0012     1.942E-0012     1.254E-0012    392.0448
  1241.8000     2.115E-0012     1.937E-0012     1.250E-0012    392.2692
  1242.3000     2.112E-0012     1.932E-0012     1.246E-0012    392.4937
  1242.8000     2.110E-0012     1.927E-0012     1.243E-0012    392.7182
  1243.3000     2.107E-0012     1.922E-0012     1.239E-0012    392.9427
  1243.8000     2.105E-0012     1.917E-0012     1.235E-0012    393.1673
  1244.3000     2.102E-0012     1.912E-0012     1.232E-0012    393.3919
  1244.8000     2.100E-0012     1.906E-0012     1.228E-0012    393.6166
  1245.3000     2.097E-0012     1.901E-0012     1.224E-0012    393.8413
  1245.8000     2.095E-0012     1.896E-0012     1.221E-0012    394.0661
  1246.3000     2.092E-0012     1.891E-0012     1.217E-0012    394.2909
  1246.8000     2.090E-0012     1.886E-0012     1.214E-0012    394.5158
  1247.3000     2.087E-0012     1.881E-0012     1.210E-0012    394.7407
  1247.8000     2.085E-0012     1.877E-0012     1.206E-0012    394.9657
  1248.3000     2.082E-0012     1.872E-0012     1.203E-0012    395.1907
  1248.8000     2.080E-0012     1.867E-0012     1.199E-0012    395.4158
  1249.3000     2.077E-0012     1.862E-0012     1.196E-0012    395.6409
  1249.8000     2.075E-0012     1.857E-0012     1.192E-0012    395.8660
  1250.3000     2.072E-0012     1.852E-0012     1.189E-0012    396.0912
  1250.8000     2.070E-0012     1.847E-0012     1.185E-0012    396.3165
  1251.3000     2.067E-0012     1.842E-0012     1.182E-0012    396.5418
  1251.8000     2.065E-0012     1.837E-0012     1.178E-0012    396.7671
  1252.3000     2.062E-0012     1.833E-0012     1.175E-0012    396.9925
  1252.8000     2.060E-0012     1.828E-0012     1.171E-0012    397.2180
  1253.3000     2.057E-0012     1.823E-0012     1.168E-0012    397.4435
  1253.8000     2.055E-0012     1.818E-0012     1.164E-0012    397.6690
  1254.3000     2.052E-0012     1.813E-0012     1.161E-0012    397.8946
  1254.8000     2.050E-0012     1.809E-0012     1.157E-0012    398.1202
  1255.3000     2.047E-0012     1.804E-0012     1.154E-0012    398.3459
  1255.8000     2.045E-0012     1.799E-0012     1.150E-0012    398.5716
  1256.3000     2.043E-0012     1.794E-0012     1.147E-0012    398.7974
  1256.8000     2.040E-0012     1.790E-0012     1.144E-0012    399.0232
  1257.3000     2.038E-0012     1.785E-0012     1.140E-0012    399.2490
  1257.8000     2.035E-0012     1.780E-0012     1.137E-0012    399.4749
  1258.3000     2.033E-0012     1.776E-0012     1.133E-0012    399.7009
  1258.8000     2.030E-0012     1.771E-0012     1.130E-0012    399.9269
  1259.3000     2.028E-0012     1.766E-0012     1.127E-0012    400.1530
  1259.8000     2.026E-0012     1.762E-0012     1.123E-0012    400.3791
  1260.3000     2.023E-0012     1.757E-0012     1.120E-0012    400.6052
  1260.8000     2.021E-0012     1.753E-0012     1.117E-0012    400.8314
  1261.3000     2.018E-0012     1.748E-0012     1.113E-0012    401.0576
  1261.8000     2.016E-0012     1.744E-0012     1.110E-0012    401.2839
  1262.3000     2.014E-0012     1.739E-0012     1.107E-0012    401.5102
  1262.8000     2.011E-0012     1.734E-0012     1.103E-0012    401.7366
  1263.3000     2.009E-0012     1.730E-0012     1.100E-0012    401.9630
  1263.8000     2.006E-0012     1.725E-0012     1.097E-0012    402.1895
  1264.3000     2.004E-0012     1.721E-0012     1.094E-0012    402.4160
  1264.8000     2.002E-0012     1.716E-0012     1.090E-0012    402.6426
  1265.3000     1.999E-0012     1.712E-0012     1.087E-0012    402.8692
  1265.8000     1.997E-0012     1.707E-0012     1.084E-0012    403.0959
  1266.3000     1.995E-0012     1.703E-0012     1.081E-0012    403.3226
  1266.8000     1.992E-0012     1.699E-0012     1.077E-0012    403.5493
  1267.3000     1.990E-0012     1.694E-0012     1.074E-0012    403.7761
  1267.8000     1.987E-0012     1.690E-0012     1.071E-0012    404.0030
  1268.3000     1.985E-0012     1.685E-0012     1.068E-0012    404.2299
  1268.8000     1.983E-0012     1.681E-0012     1.065E-0012    404.4568
  1269.3000     1.980E-0012     1.677E-0012     1.061E-0012    404.6838
  1269.8000     1.978E-0012     1.672E-0012     1.058E-0012    404.9108
  1270.3000     1.976E-0012     1.668E-0012     1.055E-0012    405.1379
  1270.8000     1.973E-0012     1.664E-0012     1.052E-0012    405.3650
  1271.3000     1.971E-0012     1.659E-0012     1.049E-0012    405.5922
  1271.8000     1.969E-0012     1.655E-0012     1.046E-0012    405.8194
  1272.3000     1.966E-0012     1.651E-0012     1.043E-0012    406.0467
  1272.8000     1.964E-0012     1.646E-0012     1.039E-0012    406.2740
  1273.3000     1.962E-0012     1.642E-0012     1.036E-0012    406.5014
  1273.8000     1.960E-0012     1.638E-0012     1.033E-0012    406.7288
  1274.3000     1.957E-0012     1.634E-0012     1.030E-0012    406.9562
  1274.8000     1.955E-0012     1.630E-0012     1.027E-0012    407.1837
  1275.3000     1.953E-0012     1.625E-0012     1.024E-0012    407.4113
  1275.8000     1.950E-0012     1.621E-0012     1.021E-0012    407.6389
  1276.3000     1.948E-0012     1.617E-0012     1.018E-0012    407.8665
  1276.8000     1.946E-0012     1.613E-0012     1.015E-0012    408.0942
  1277.3000     1.943E-0012     1.609E-0012     1.012E-0012    408.3219
  1277.8000     1.941E-0012     1.604E-0012     1.009E-0012    408.5497
  1278.3000     1.939E-0012     1.600E-0012     1.006E-0012    408.7775
  1278.8000     1.937E-0012     1.596E-0012     1.003E-0012    409.0054
  1279.3000     1.934E-0012     1.592E-0012     9.998E-0013    409.2333
  1279.8000     1.932E-0012     1.588E-0012     9.968E-0013    409.4613
  1280.3000     1.930E-0012     1.584E-0012     9.939E-0013    409.6893
  1280.8000     1.928E-0012     1.580E-0012     9.909E-0013    409.9174
  1281.3000     1.925E-0012     1.576E-0012     9.879E-0013    410.1455
  1281.8000     1.923E-0012     1.572E-0012     9.850E-0013    410.3736
  1282.3000     1.921E-0012     1.568E-0012     9.820E-0013    410.6018
  1282.8000     1.919E-0012     1.564E-0012     9.791E-0013    410.8301
  1283.3000     1.916E-0012     1.560E-0012     9.762E-0013    411.0584
  1283.8000     1.914E-0012     1.556E-0012     9.732E-0013    411.2867
  1284.3000     1.912E-0012     1.552E-0012     9.703E-0013    411.5151
  1284.8000     1.910E-0012     1.548E-0012     9.674E-0013    411.7435
  1285.3000     1.907E-0012     1.544E-0012     9.645E-0013    411.9720
  1285.8000     1.905E-0012     1.540E-0012     9.616E-0013    412.2005
  1286.3000     1.903E-0012     1.536E-0012     9.587E-0013    412.4291
  1286.8000     1.901E-0012     1.532E-0012     9.559E-0013    412.6577
  1287.3000     1.899E-0012     1.528E-0012     9.530E-0013    412.8864
  1287.8000     1.896E-0012     1.524E-0012     9.502E-0013    413.1151
  1288.3000     1.894E-0012     1.520E-0012     9.473E-0013    413.3438
  1288.8000     1.892E-0012     1.516E-0012     9.445E-0013    413.5726
  1289.3000     1.890E-0012     1.512E-0012     9.416E-0013    413.8015
  1289.8000     1.888E-0012     1.508E-0012     9.388E-0013    414.0304
  1290.3000     1.885E-0012     1.504E-0012     9.360E-0013    414.2593
  1290.8000     1.883E-0012     1.501E-0012     9.332E-0013    414.4883
  1291.3000     1.881E-0012     1.497E-0012     9.304E-0013    414.7173
  1291.8000     1.879E-0012     1.493E-0012     9.276E-0013    414.9464
  1292.3000     1.877E-0012     1.489E-0012     9.248E-0013    415.1755
  1292.8000     1.874E-0012     1.485E-0012     9.221E-0013    415.4047
  1293.3000     1.872E-0012     1.482E-0012     9.193E-0013    415.6339
  1293.8000     1.870E-0012     1.478E-0012     9.165E-0013    415.8632
  1294.3000     1.868E-0012     1.474E-0012     9.138E-0013    416.0925
  1294.8000     1.866E-0012     1.470E-0012     9.110E-0013    416.3219
  1295.3000     1.864E-0012     1.467E-0012     9.083E-0013    416.5513
  1295.8000     1.861E-0012     1.463E-0012     9.056E-0013    416.7807
  1296.3000     1.859E-0012     1.459E-0012     9.028E-0013    417.0102
  1296.8000     1.857E-0012     1.455E-0012     9.001E-0013    417.2398
  1297.3000     1.855E-0012     1.452E-0012     8.974E-0013    417.4693
  1297.8000     1.853E-0012     1.448E-0012     8.947E-0013    417.6990
  1298.3000     1.851E-0012     1.444E-0012     8.920E-0013    417.9287
  1298.8000     1.849E-0012     1.441E-0012     8.894E-0013    418.1584
  1299.3000     1.846E-0012     1.437E-0012     8.867E-0013    418.3882
  1299.8000     1.844E-0012     1.433E-0012     8.840E-0013    418.6180
  1300.3000     1.842E-0012     1.430E-0012     8.814E-0013    418.8478
  1300.8000     1.840E-0012     1.426E-0012     8.787E-0013    419.0778
  1301.3000     1.838E-0012     1.422E-0012     8.761E-0013    419.3077
  1301.8000     1.836E-0012     1.419E-0012     8.734E-0013    419.5377
  1302.3000     1.834E-0012     1.415E-0012     8.708E-0013    419.7678
  1302.8000     1.832E-0012     1.412E-0012     8.682E-0013    419.9979
  1303.3000     1.829E-0012     1.408E-0012     8.656E-0013    420.2280
  1303.8000     1.827E-0012     1.404E-0012     8.630E-0013    420.4582
  1304.3000     1.825E-0012     1.401E-0012     8.604E-0013    420.6884
  1304.8000     1.823E-0012     1.397E-0012     8.578E-0013    420.9187
  1305.3000     1.821E-0012     1.394E-0012     8.552E-0013    421.1490
  1305.8000     1.819E-0012     1.390E-0012     8.526E-0013    421.3794
  1306.3000     1.817E-0012     1.387E-0012     8.501E-0013    421.6098
  1306.8000     1.815E-0012     1.383E-0012     8.475E-0013    421.8403
  1307.3000     1.813E-0012     1.380E-0012     8.450E-0013    422.0708
  1307.8000     1.811E-0012     1.376E-0012     8.424E-0013    422.3014
  1308.3000     1.809E-0012     1.373E-0012     8.399E-0013    422.5320
  1308.8000     1.806E-0012     1.369E-0012     8.373E-0013    422.7626
  1309.3000     1.804E-0012     1.366E-0012     8.348E-0013    422.9933
  1309.8000     1.802E-0012     1.362E-0012     8.323E-0013    423.2240
  1310.3000     1.800E-0012     1.359E-0012     8.298E-0013    423.4548
  1310.8000     1.798E-0012     1.356E-0012     8.273E-0013    423.6857
  1311.3000     1.796E-0012     1.352E-0012     8.248E-0013    423.9165
  1311.8000     1.794E-0012     1.349E-0012     8.223E-0013    424.1475
  1312.3000     1.792E-0012     1.345E-0012     8.198E-0013    424.3784
  1312.8000     1.790E-0012     1.342E-0012     8.173E-0013    424.6094
  1313.3000     1.788E-0012     1.339E-0012     8.149E-0013    424.8405
  1313.8000     1.786E-0012     1.335E-0012     8.124E-0013    425.0716
  1314.3000     1.784E-0012     1.332E-0012     8.100E-0013    425.3028
