   KT           JONSWAP          OUR           ELFOUHAILY             WT  
  1496.8000     1.208E-0012     3.188E-0013     6.982E-0014    512.6633
  1497.3000     1.207E-0012     3.181E-0013     6.959E-0014    512.9106
  1497.8000     1.205E-0012     3.174E-0013     6.937E-0014    513.1580
  1498.3000     1.204E-0012     3.167E-0013     6.915E-0014    513.4054
  1498.8000     1.203E-0012     3.159E-0013     6.893E-0014    513.6529
  1499.3000     1.202E-0012     3.152E-0013     6.871E-0014    513.9004
  1499.8000     1.200E-0012     3.145E-0013     6.849E-0014    514.1480
  1500.3000     1.199E-0012     3.138E-0013     6.827E-0014    514.3956
  1500.8000     1.198E-0012     3.131E-0013     6.805E-0014    514.6432
  1501.3000     1.197E-0012     3.124E-0013     6.783E-0014    514.8909
  1501.8000     1.196E-0012     3.117E-0013     6.761E-0014    515.1386
  1502.3000     1.194E-0012     3.110E-0013     6.740E-0014    515.3864
  1502.8000     1.193E-0012     3.103E-0013     6.718E-0014    515.6342
  1503.3000     1.192E-0012     3.097E-0013     6.697E-0014    515.8821
  1503.8000     1.191E-0012     3.090E-0013     6.675E-0014    516.1300
  1504.3000     1.190E-0012     3.083E-0013     6.654E-0014    516.3779
  1504.8000     1.189E-0012     3.076E-0013     6.632E-0014    516.6259
  1505.3000     1.187E-0012     3.069E-0013     6.611E-0014    516.8739
  1505.8000     1.186E-0012     3.062E-0013     6.590E-0014    517.1220
  1506.3000     1.185E-0012     3.055E-0013     6.569E-0014    517.3701
  1506.8000     1.184E-0012     3.049E-0013     6.548E-0014    517.6183
  1507.3000     1.183E-0012     3.042E-0013     6.527E-0014    517.8665
  1507.8000     1.181E-0012     3.035E-0013     6.506E-0014    518.1147
  1508.3000     1.180E-0012     3.028E-0013     6.485E-0014    518.3630
  1508.8000     1.179E-0012     3.022E-0013     6.464E-0014    518.6113
  1509.3000     1.178E-0012     3.015E-0013     6.443E-0014    518.8597
  1509.8000     1.177E-0012     3.008E-0013     6.423E-0014    519.1081
  1510.3000     1.176E-0012     3.002E-0013     6.402E-0014    519.3565
  1510.8000     1.174E-0012     2.995E-0013     6.382E-0014    519.6050
  1511.3000     1.173E-0012     2.988E-0013     6.361E-0014    519.8536
  1511.8000     1.172E-0012     2.982E-0013     6.341E-0014    520.1021
  1512.3000     1.171E-0012     2.975E-0013     6.320E-0014    520.3508
  1512.8000     1.170E-0012     2.968E-0013     6.300E-0014    520.5994
  1513.3000     1.169E-0012     2.962E-0013     6.280E-0014    520.8481
  1513.8000     1.167E-0012     2.955E-0013     6.260E-0014    521.0969
  1514.3000     1.166E-0012     2.949E-0013     6.239E-0014    521.3457
  1514.8000     1.165E-0012     2.942E-0013     6.219E-0014    521.5945
  1515.3000     1.164E-0012     2.936E-0013     6.199E-0014    521.8434
  1515.8000     1.163E-0012     2.929E-0013     6.179E-0014    522.0923
  1516.3000     1.162E-0012     2.923E-0013     6.160E-0014    522.3413
  1516.8000     1.161E-0012     2.916E-0013     6.140E-0014    522.5903
  1517.3000     1.159E-0012     2.910E-0013     6.120E-0014    522.8393
  1517.8000     1.158E-0012     2.903E-0013     6.100E-0014    523.0884
  1518.3000     1.157E-0012     2.897E-0013     6.081E-0014    523.3375
  1518.8000     1.156E-0012     2.891E-0013     6.061E-0014    523.5867
  1519.3000     1.155E-0012     2.884E-0013     6.042E-0014    523.8359
  1519.8000     1.154E-0012     2.878E-0013     6.022E-0014    524.0852
  1520.3000     1.153E-0012     2.872E-0013     6.003E-0014    524.3345
  1520.8000     1.151E-0012     2.865E-0013     5.983E-0014    524.5838
  1521.3000     1.150E-0012     2.859E-0013     5.964E-0014    524.8332
  1521.8000     1.149E-0012     2.853E-0013     5.945E-0014    525.0826
  1522.3000     1.148E-0012     2.846E-0013     5.926E-0014    525.3321
  1522.8000     1.147E-0012     2.840E-0013     5.907E-0014    525.5816
  1523.3000     1.146E-0012     2.834E-0013     5.887E-0014    525.8312
  1523.8000     1.145E-0012     2.828E-0013     5.868E-0014    526.0808
  1524.3000     1.144E-0012     2.821E-0013     5.850E-0014    526.3304
  1524.8000     1.142E-0012     2.815E-0013     5.831E-0014    526.5801
  1525.3000     1.141E-0012     2.809E-0013     5.812E-0014    526.8298
  1525.8000     1.140E-0012     2.803E-0013     5.793E-0014    527.0796
  1526.3000     1.139E-0012     2.797E-0013     5.774E-0014    527.3294
  1526.8000     1.138E-0012     2.790E-0013     5.756E-0014    527.5792
  1527.3000     1.137E-0012     2.784E-0013     5.737E-0014    527.8291
  1527.8000     1.136E-0012     2.778E-0013     5.719E-0014    528.0791
  1528.3000     1.135E-0012     2.772E-0013     5.700E-0014    528.3290
  1528.8000     1.133E-0012     2.766E-0013     5.682E-0014    528.5790
  1529.3000     1.132E-0012     2.760E-0013     5.663E-0014    528.8291
  1529.8000     1.131E-0012     2.754E-0013     5.645E-0014    529.0792
  1530.3000     1.130E-0012     2.748E-0013     5.627E-0014    529.3294
  1530.8000     1.129E-0012     2.742E-0013     5.609E-0014    529.5795
  1531.3000     1.128E-0012     2.736E-0013     5.591E-0014    529.8298
  1531.8000     1.127E-0012     2.730E-0013     5.572E-0014    530.0801
  1532.3000     1.126E-0012     2.724E-0013     5.554E-0014    530.3304
  1532.8000     1.125E-0012     2.718E-0013     5.536E-0014    530.5807
  1533.3000     1.124E-0012     2.712E-0013     5.519E-0014    530.8311
  1533.8000     1.122E-0012     2.706E-0013     5.501E-0014    531.0816
  1534.3000     1.121E-0012     2.700E-0013     5.483E-0014    531.3320
  1534.8000     1.120E-0012     2.694E-0013     5.465E-0014    531.5826
  1535.3000     1.119E-0012     2.688E-0013     5.447E-0014    531.8331
  1535.8000     1.118E-0012     2.682E-0013     5.430E-0014    532.0838
  1536.3000     1.117E-0012     2.677E-0013     5.412E-0014    532.3344
  1536.8000     1.116E-0012     2.671E-0013     5.395E-0014    532.5851
  1537.3000     1.115E-0012     2.665E-0013     5.377E-0014    532.8358
  1537.8000     1.114E-0012     2.659E-0013     5.360E-0014    533.0866
  1538.3000     1.113E-0012     2.653E-0013     5.342E-0014    533.3374
  1538.8000     1.111E-0012     2.648E-0013     5.325E-0014    533.5883
  1539.3000     1.110E-0012     2.642E-0013     5.308E-0014    533.8392
  1539.8000     1.109E-0012     2.636E-0013     5.291E-0014    534.0902
  1540.3000     1.108E-0012     2.630E-0013     5.273E-0014    534.3411
  1540.8000     1.107E-0012     2.625E-0013     5.256E-0014    534.5922
  1541.3000     1.106E-0012     2.619E-0013     5.239E-0014    534.8432
  1541.8000     1.105E-0012     2.613E-0013     5.222E-0014    535.0944
  1542.3000     1.104E-0012     2.607E-0013     5.205E-0014    535.3455
  1542.8000     1.103E-0012     2.602E-0013     5.188E-0014    535.5967
  1543.3000     1.102E-0012     2.596E-0013     5.172E-0014    535.8480
  1543.8000     1.101E-0012     2.590E-0013     5.155E-0014    536.0992
  1544.3000     1.100E-0012     2.585E-0013     5.138E-0014    536.3506
  1544.8000     1.099E-0012     2.579E-0013     5.121E-0014    536.6019
  1545.3000     1.098E-0012     2.574E-0013     5.105E-0014    536.8533
  1545.8000     1.096E-0012     2.568E-0013     5.088E-0014    537.1048
  1546.3000     1.095E-0012     2.562E-0013     5.072E-0014    537.3563
  1546.8000     1.094E-0012     2.557E-0013     5.055E-0014    537.6078
  1547.3000     1.093E-0012     2.551E-0013     5.039E-0014    537.8594
  1547.8000     1.092E-0012     2.546E-0013     5.022E-0014    538.1110
  1548.3000     1.091E-0012     2.540E-0013     5.006E-0014    538.3627
  1548.8000     1.090E-0012     2.535E-0013     4.990E-0014    538.6144
  1549.3000     1.089E-0012     2.529E-0013     4.973E-0014    538.8661
  1549.8000     1.088E-0012     2.524E-0013     4.957E-0014    539.1179
  1550.3000     1.087E-0012     2.518E-0013     4.941E-0014    539.3698
  1550.8000     1.086E-0012     2.513E-0013     4.925E-0014    539.6216
  1551.3000     1.085E-0012     2.507E-0013     4.909E-0014    539.8735
  1551.8000     1.084E-0012     2.502E-0013     4.893E-0014    540.1255
  1552.3000     1.083E-0012     2.497E-0013     4.877E-0014    540.3775
  1552.8000     1.082E-0012     2.491E-0013     4.861E-0014    540.6295
  1553.3000     1.081E-0012     2.486E-0013     4.845E-0014    540.8816
  1553.8000     1.080E-0012     2.480E-0013     4.829E-0014    541.1337
  1554.3000     1.079E-0012     2.475E-0013     4.814E-0014    541.3859
  1554.8000     1.078E-0012     2.470E-0013     4.798E-0014    541.6381
  1555.3000     1.076E-0012     2.464E-0013     4.782E-0014    541.8903
  1555.8000     1.075E-0012     2.459E-0013     4.767E-0014    542.1426
  1556.3000     1.074E-0012     2.454E-0013     4.751E-0014    542.3950
  1556.8000     1.073E-0012     2.448E-0013     4.736E-0014    542.6473
  1557.3000     1.072E-0012     2.443E-0013     4.720E-0014    542.8998
  1557.8000     1.071E-0012     2.438E-0013     4.705E-0014    543.1522
  1558.3000     1.070E-0012     2.433E-0013     4.690E-0014    543.4047
  1558.8000     1.069E-0012     2.427E-0013     4.674E-0014    543.6573
  1559.3000     1.068E-0012     2.422E-0013     4.659E-0014    543.9098
  1559.8000     1.067E-0012     2.417E-0013     4.644E-0014    544.1625
  1560.3000     1.066E-0012     2.412E-0013     4.629E-0014    544.4151
  1560.8000     1.065E-0012     2.407E-0013     4.613E-0014    544.6678
  1561.3000     1.064E-0012     2.401E-0013     4.598E-0014    544.9206
  1561.8000     1.063E-0012     2.396E-0013     4.583E-0014    545.1734
  1562.3000     1.062E-0012     2.391E-0013     4.568E-0014    545.4262
  1562.8000     1.061E-0012     2.386E-0013     4.553E-0014    545.6791
  1563.3000     1.060E-0012     2.381E-0013     4.539E-0014    545.9320
  1563.8000     1.059E-0012     2.376E-0013     4.524E-0014    546.1850
  1564.3000     1.058E-0012     2.371E-0013     4.509E-0014    546.4380
  1564.8000     1.057E-0012     2.365E-0013     4.494E-0014    546.6910
  1565.3000     1.056E-0012     2.360E-0013     4.479E-0014    546.9441
  1565.8000     1.055E-0012     2.355E-0013     4.465E-0014    547.1972
  1566.3000     1.054E-0012     2.350E-0013     4.450E-0014    547.4504
  1566.8000     1.053E-0012     2.345E-0013     4.436E-0014    547.7036
  1567.3000     1.052E-0012     2.340E-0013     4.421E-0014    547.9568
  1567.8000     1.051E-0012     2.335E-0013     4.407E-0014    548.2101
  1568.3000     1.050E-0012     2.330E-0013     4.392E-0014    548.4635
  1568.8000     1.049E-0012     2.325E-0013     4.378E-0014    548.7168
  1569.3000     1.048E-0012     2.320E-0013     4.363E-0014    548.9703
  1569.8000     1.047E-0012     2.315E-0013     4.349E-0014    549.2237
  1570.3000     1.046E-0012     2.310E-0013     4.335E-0014    549.4772
  1570.8000     1.045E-0012     2.305E-0013     4.321E-0014    549.7308
  1571.3000     1.044E-0012     2.300E-0013     4.307E-0014    549.9843
  1571.8000     1.043E-0012     2.295E-0013     4.292E-0014    550.2380
  1572.3000     1.042E-0012     2.291E-0013     4.278E-0014    550.4916
  1572.8000     1.041E-0012     2.286E-0013     4.264E-0014    550.7453
  1573.3000     1.040E-0012     2.281E-0013     4.250E-0014    550.9991
  1573.8000     1.039E-0012     2.276E-0013     4.236E-0014    551.2529
  1574.3000     1.038E-0012     2.271E-0013     4.222E-0014    551.5067
  1574.8000     1.037E-0012     2.266E-0013     4.209E-0014    551.7606
  1575.3000     1.036E-0012     2.261E-0013     4.195E-0014    552.0145
  1575.8000     1.035E-0012     2.257E-0013     4.181E-0014    552.2685
  1576.3000     1.034E-0012     2.252E-0013     4.167E-0014    552.5225
  1576.8000     1.033E-0012     2.247E-0013     4.154E-0014    552.7765
  1577.3000     1.032E-0012     2.242E-0013     4.140E-0014    553.0306
  1577.8000     1.031E-0012     2.237E-0013     4.126E-0014    553.2847
  1578.3000     1.030E-0012     2.233E-0013     4.113E-0014    553.5389
  1578.8000     1.029E-0012     2.228E-0013     4.099E-0014    553.7931
  1579.3000     1.028E-0012     2.223E-0013     4.086E-0014    554.0473
  1579.8000     1.027E-0012     2.218E-0013     4.072E-0014    554.3016
  1580.3000     1.026E-0012     2.214E-0013     4.059E-0014    554.5560
  1580.8000     1.025E-0012     2.209E-0013     4.046E-0014    554.8103
  1581.3000     1.024E-0012     2.204E-0013     4.032E-0014    555.0648
  1581.8000     1.023E-0012     2.200E-0013     4.019E-0014    555.3192
  1582.3000     1.022E-0012     2.195E-0013     4.006E-0014    555.5737
  1582.8000     1.021E-0012     2.190E-0013     3.993E-0014    555.8282
  1583.3000     1.020E-0012     2.186E-0013     3.979E-0014    556.0828
  1583.8000     1.019E-0012     2.181E-0013     3.966E-0014    556.3375
  1584.3000     1.018E-0012     2.176E-0013     3.953E-0014    556.5921
  1584.8000     1.017E-0012     2.172E-0013     3.940E-0014    556.8468
  1585.3000     1.017E-0012     2.167E-0013     3.927E-0014    557.1016
  1585.8000     1.016E-0012     2.162E-0013     3.914E-0014    557.3564
  1586.3000     1.015E-0012     2.158E-0013     3.901E-0014    557.6112
  1586.8000     1.014E-0012     2.153E-0013     3.889E-0014    557.8661
  1587.3000     1.013E-0012     2.149E-0013     3.876E-0014    558.1210
  1587.8000     1.012E-0012     2.144E-0013     3.863E-0014    558.3759
  1588.3000     1.011E-0012     2.140E-0013     3.850E-0014    558.6309
  1588.8000     1.010E-0012     2.135E-0013     3.838E-0014    558.8860
  1589.3000     1.009E-0012     2.131E-0013     3.825E-0014    559.1410
  1589.8000     1.008E-0012     2.126E-0013     3.812E-0014    559.3961
  1590.3000     1.007E-0012     2.122E-0013     3.800E-0014    559.6513
  1590.8000     1.006E-0012     2.117E-0013     3.787E-0014    559.9065
  1591.3000     1.005E-0012     2.113E-0013     3.775E-0014    560.1618
  1591.8000     1.004E-0012     2.108E-0013     3.762E-0014    560.4170
  1592.3000     1.003E-0012     2.104E-0013     3.750E-0014    560.6724
  1592.8000     1.002E-0012     2.099E-0013     3.737E-0014    560.9277
  1593.3000     1.001E-0012     2.095E-0013     3.725E-0014    561.1831
  1593.8000     1.000E-0012     2.090E-0013     3.713E-0014    561.4386
  1594.3000     9.994E-0013     2.086E-0013     3.700E-0014    561.6941
  1594.8000     9.985E-0013     2.082E-0013     3.688E-0014    561.9496
  1595.3000     9.975E-0013     2.077E-0013     3.676E-0014    562.2052
  1595.8000     9.966E-0013     2.073E-0013     3.664E-0014    562.4608
  1596.3000     9.957E-0013     2.068E-0013     3.652E-0014    562.7165
  1596.8000     9.947E-0013     2.064E-0013     3.640E-0014    562.9722
  1597.3000     9.938E-0013     2.060E-0013     3.628E-0014    563.2279
  1597.8000     9.929E-0013     2.055E-0013     3.616E-0014    563.4837
  1598.3000     9.919E-0013     2.051E-0013     3.604E-0014    563.7395
  1598.8000     9.910E-0013     2.047E-0013     3.592E-0014    563.9954
  1599.3000     9.901E-0013     2.042E-0013     3.580E-0014    564.2513
  1599.8000     9.891E-0013     2.038E-0013     3.568E-0014    564.5072
  1600.3000     9.882E-0013     2.034E-0013     3.556E-0014    564.7632
  1600.8000     9.873E-0013     2.030E-0013     3.544E-0014    565.0192
  1601.3000     9.864E-0013     2.025E-0013     3.533E-0014    565.2753
  1601.8000     9.854E-0013     2.021E-0013     3.521E-0014    565.5314
  1602.3000     9.845E-0013     2.017E-0013     3.509E-0014    565.7876
  1602.8000     9.836E-0013     2.013E-0013     3.498E-0014    566.0437
  1603.3000     9.827E-0013     2.008E-0013     3.486E-0014    566.3000
  1603.8000     9.818E-0013     2.004E-0013     3.474E-0014    566.5563
  1604.3000     9.808E-0013     2.000E-0013     3.463E-0014    566.8126
  1604.8000     9.799E-0013     1.996E-0013     3.451E-0014    567.0689
  1605.3000     9.790E-0013     1.992E-0013     3.440E-0014    567.3253
  1605.8000     9.781E-0013     1.987E-0013     3.429E-0014    567.5818
  1606.3000     9.772E-0013     1.983E-0013     3.417E-0014    567.8382
  1606.8000     9.763E-0013     1.979E-0013     3.406E-0014    568.0948
  1607.3000     9.754E-0013     1.975E-0013     3.395E-0014    568.3513
  1607.8000     9.744E-0013     1.971E-0013     3.383E-0014    568.6079
  1608.3000     9.735E-0013     1.967E-0013     3.372E-0014    568.8646
  1608.8000     9.726E-0013     1.963E-0013     3.361E-0014    569.1213
  1609.3000     9.717E-0013     1.958E-0013     3.350E-0014    569.3780
  1609.8000     9.708E-0013     1.954E-0013     3.339E-0014    569.6348
  1610.3000     9.699E-0013     1.950E-0013     3.327E-0014    569.8916
  1610.8000     9.690E-0013     1.946E-0013     3.316E-0014    570.1484
  1611.3000     9.681E-0013     1.942E-0013     3.305E-0014    570.4053
  1611.8000     9.672E-0013     1.938E-0013     3.294E-0014    570.6622
  1612.3000     9.663E-0013     1.934E-0013     3.283E-0014    570.9192
  1612.8000     9.654E-0013     1.930E-0013     3.272E-0014    571.1762
  1613.3000     9.645E-0013     1.926E-0013     3.262E-0014    571.4333
  1613.8000     9.636E-0013     1.922E-0013     3.251E-0014    571.6904
  1614.3000     9.627E-0013     1.918E-0013     3.240E-0014    571.9475
  1614.8000     9.618E-0013     1.914E-0013     3.229E-0014    572.2047
  1615.3000     9.609E-0013     1.910E-0013     3.218E-0014    572.4619
  1615.8000     9.600E-0013     1.906E-0013     3.208E-0014    572.7192
  1616.3000     9.592E-0013     1.902E-0013     3.197E-0014    572.9765
  1616.8000     9.583E-0013     1.898E-0013     3.186E-0014    573.2338
  1617.3000     9.574E-0013     1.894E-0013     3.176E-0014    573.4912
  1617.8000     9.565E-0013     1.890E-0013     3.165E-0014    573.7486
  1618.3000     9.556E-0013     1.886E-0013     3.155E-0014    574.0061
  1618.8000     9.547E-0013     1.882E-0013     3.144E-0014    574.2636
  1619.3000     9.538E-0013     1.878E-0013     3.134E-0014    574.5212
  1619.8000     9.530E-0013     1.874E-0013     3.123E-0014    574.7787
  1620.3000     9.521E-0013     1.870E-0013     3.113E-0014    575.0364
  1620.8000     9.512E-0013     1.867E-0013     3.102E-0014    575.2940
  1621.3000     9.503E-0013     1.863E-0013     3.092E-0014    575.5518
  1621.8000     9.494E-0013     1.859E-0013     3.082E-0014    575.8095
  1622.3000     9.486E-0013     1.855E-0013     3.071E-0014    576.0673
  1622.8000     9.477E-0013     1.851E-0013     3.061E-0014    576.3251
  1623.3000     9.468E-0013     1.847E-0013     3.051E-0014    576.5830
  1623.8000     9.459E-0013     1.843E-0013     3.041E-0014    576.8409
  1624.3000     9.451E-0013     1.840E-0013     3.031E-0014    577.0989
  1624.8000     9.442E-0013     1.836E-0013     3.020E-0014    577.3569
  1625.3000     9.433E-0013     1.832E-0013     3.010E-0014    577.6149
  1625.8000     9.424E-0013     1.828E-0013     3.000E-0014    577.8730
  1626.3000     9.416E-0013     1.824E-0013     2.990E-0014    578.1311
  1626.8000     9.407E-0013     1.821E-0013     2.980E-0014    578.3893
  1627.3000     9.398E-0013     1.817E-0013     2.970E-0014    578.6475
  1627.8000     9.390E-0013     1.813E-0013     2.960E-0014    578.9057
  1628.3000     9.381E-0013     1.809E-0013     2.950E-0014    579.1640
  1628.8000     9.372E-0013     1.806E-0013     2.941E-0014    579.4223
  1629.3000     9.364E-0013     1.802E-0013     2.931E-0014    579.6807
  1629.8000     9.355E-0013     1.798E-0013     2.921E-0014    579.9391
  1630.3000     9.347E-0013     1.794E-0013     2.911E-0014    580.1976
  1630.8000     9.338E-0013     1.791E-0013     2.901E-0014    580.4560
  1631.3000     9.329E-0013     1.787E-0013     2.892E-0014    580.7146
  1631.8000     9.321E-0013     1.783E-0013     2.882E-0014    580.9731
  1632.3000     9.312E-0013     1.780E-0013     2.872E-0014    581.2317
  1632.8000     9.304E-0013     1.776E-0013     2.863E-0014    581.4904
  1633.3000     9.295E-0013     1.772E-0013     2.853E-0014    581.7491
  1633.8000     9.287E-0013     1.769E-0013     2.844E-0014    582.0078
  1634.3000     9.278E-0013     1.765E-0013     2.834E-0014    582.2666
  1634.8000     9.270E-0013     1.761E-0013     2.825E-0014    582.5254
  1635.3000     9.261E-0013     1.758E-0013     2.815E-0014    582.7843
  1635.8000     9.253E-0013     1.754E-0013     2.806E-0014    583.0432
  1636.3000     9.244E-0013     1.750E-0013     2.796E-0014    583.3021
  1636.8000     9.236E-0013     1.747E-0013     2.787E-0014    583.5611
  1637.3000     9.227E-0013     1.743E-0013     2.778E-0014    583.8201
  1637.8000     9.219E-0013     1.740E-0013     2.768E-0014    584.0792
  1638.3000     9.210E-0013     1.736E-0013     2.759E-0014    584.3383
  1638.8000     9.202E-0013     1.733E-0013     2.750E-0014    584.5974
  1639.3000     9.193E-0013     1.729E-0013     2.740E-0014    584.8566
  1639.8000     9.185E-0013     1.725E-0013     2.731E-0014    585.1158
  1640.3000     9.177E-0013     1.722E-0013     2.722E-0014    585.3751
  1640.8000     9.168E-0013     1.718E-0013     2.713E-0014    585.6344
  1641.3000     9.160E-0013     1.715E-0013     2.704E-0014    585.8937
  1641.8000     9.152E-0013     1.711E-0013     2.695E-0014    586.1531
  1642.3000     9.143E-0013     1.708E-0013     2.686E-0014    586.4125
  1642.8000     9.135E-0013     1.704E-0013     2.677E-0014    586.6720
  1643.3000     9.127E-0013     1.701E-0013     2.668E-0014    586.9315
  1643.8000     9.118E-0013     1.697E-0013     2.659E-0014    587.1910
  1644.3000     9.110E-0013     1.694E-0013     2.650E-0014    587.4506
  1644.8000     9.102E-0013     1.690E-0013     2.641E-0014    587.7102
  1645.3000     9.093E-0013     1.687E-0013     2.632E-0014    587.9699
  1645.8000     9.085E-0013     1.683E-0013     2.623E-0014    588.2296
  1646.3000     9.077E-0013     1.680E-0013     2.614E-0014    588.4894
  1646.8000     9.068E-0013     1.676E-0013     2.605E-0014    588.7492
  1647.3000     9.060E-0013     1.673E-0013     2.597E-0014    589.0090
  1647.8000     9.052E-0013     1.670E-0013     2.588E-0014    589.2689
  1648.3000     9.044E-0013     1.666E-0013     2.579E-0014    589.5288
  1648.8000     9.035E-0013     1.663E-0013     2.570E-0014    589.7887
  1649.3000     9.027E-0013     1.659E-0013     2.562E-0014    590.0487
  1649.8000     9.019E-0013     1.656E-0013     2.553E-0014    590.3088
  1650.3000     9.011E-0013     1.653E-0013     2.545E-0014    590.5688
  1650.8000     9.003E-0013     1.649E-0013     2.536E-0014    590.8289
  1651.3000     8.995E-0013     1.646E-0013     2.527E-0014    591.0891
  1651.8000     8.986E-0013     1.643E-0013     2.519E-0014    591.3493
  1652.3000     8.978E-0013     1.639E-0013     2.510E-0014    591.6095
  1652.8000     8.970E-0013     1.636E-0013     2.502E-0014    591.8698
  1653.3000     8.962E-0013     1.632E-0013     2.493E-0014    592.1301
  1653.8000     8.954E-0013     1.629E-0013     2.485E-0014    592.3905
  1654.3000     8.946E-0013     1.626E-0013     2.477E-0014    592.6509
  1654.8000     8.938E-0013     1.623E-0013     2.468E-0014    592.9113
  1655.3000     8.929E-0013     1.619E-0013     2.460E-0014    593.1718
  1655.8000     8.921E-0013     1.616E-0013     2.452E-0014    593.4323
  1656.3000     8.913E-0013     1.613E-0013     2.443E-0014    593.6929
  1656.8000     8.905E-0013     1.609E-0013     2.435E-0014    593.9535
  1657.3000     8.897E-0013     1.606E-0013     2.427E-0014    594.2141
  1657.8000     8.889E-0013     1.603E-0013     2.419E-0014    594.4748
  1658.3000     8.881E-0013     1.600E-0013     2.411E-0014    594.7355
  1658.8000     8.873E-0013     1.596E-0013     2.402E-0014    594.9963
  1659.3000     8.865E-0013     1.593E-0013     2.394E-0014    595.2571
  1659.8000     8.857E-0013     1.590E-0013     2.386E-0014    595.5179
  1660.3000     8.849E-0013     1.587E-0013     2.378E-0014    595.7788
  1660.8000     8.841E-0013     1.583E-0013     2.370E-0014    596.0397
  1661.3000     8.833E-0013     1.580E-0013     2.362E-0014    596.3007
  1661.8000     8.825E-0013     1.577E-0013     2.354E-0014    596.5617
  1662.3000     8.817E-0013     1.574E-0013     2.346E-0014    596.8228
  1662.8000     8.809E-0013     1.570E-0013     2.338E-0014    597.0838
  1663.3000     8.801E-0013     1.567E-0013     2.330E-0014    597.3450
  1663.8000     8.793E-0013     1.564E-0013     2.322E-0014    597.6061
  1664.3000     8.785E-0013     1.561E-0013     2.314E-0014    597.8673
  1664.8000     8.777E-0013     1.558E-0013     2.307E-0014    598.1286
  1665.3000     8.770E-0013     1.555E-0013     2.299E-0014    598.3899
  1665.8000     8.762E-0013     1.551E-0013     2.291E-0014    598.6512
  1666.3000     8.754E-0013     1.548E-0013     2.283E-0014    598.9126
  1666.8000     8.746E-0013     1.545E-0013     2.275E-0014    599.1740
  1667.3000     8.738E-0013     1.542E-0013     2.268E-0014    599.4354
  1667.8000     8.730E-0013     1.539E-0013     2.260E-0014    599.6969
  1668.3000     8.722E-0013     1.536E-0013     2.252E-0014    599.9585
  1668.8000     8.714E-0013     1.533E-0013     2.245E-0014    600.2200
  1669.3000     8.707E-0013     1.530E-0013     2.237E-0014    600.4816
  1669.8000     8.699E-0013     1.527E-0013     2.230E-0014    600.7433
  1670.3000     8.691E-0013     1.523E-0013     2.222E-0014    601.0050
  1670.8000     8.683E-0013     1.520E-0013     2.214E-0014    601.2667
  1671.3000     8.675E-0013     1.517E-0013     2.207E-0014    601.5285
  1671.8000     8.668E-0013     1.514E-0013     2.199E-0014    601.7903
  1672.3000     8.660E-0013     1.511E-0013     2.192E-0014    602.0521
  1672.8000     8.652E-0013     1.508E-0013     2.184E-0014    602.3140
  1673.3000     8.644E-0013     1.505E-0013     2.177E-0014    602.5760
  1673.8000     8.637E-0013     1.502E-0013     2.170E-0014    602.8379
  1674.3000     8.629E-0013     1.499E-0013     2.162E-0014    603.0999
  1674.8000     8.621E-0013     1.496E-0013     2.155E-0014    603.3620
  1675.3000     8.613E-0013     1.493E-0013     2.148E-0014    603.6241
  1675.8000     8.606E-0013     1.490E-0013     2.140E-0014    603.8862
  1676.3000     8.598E-0013     1.487E-0013     2.133E-0014    604.1484
  1676.8000     8.590E-0013     1.484E-0013     2.126E-0014    604.4106
  1677.3000     8.583E-0013     1.481E-0013     2.119E-0014    604.6729
  1677.8000     8.575E-0013     1.478E-0013     2.111E-0014    604.9352
  1678.3000     8.567E-0013     1.475E-0013     2.104E-0014    605.1975
  1678.8000     8.560E-0013     1.472E-0013     2.097E-0014    605.4599
  1679.3000     8.552E-0013     1.469E-0013     2.090E-0014    605.7223
  1679.8000     8.544E-0013     1.466E-0013     2.083E-0014    605.9847
  1680.3000     8.537E-0013     1.463E-0013     2.076E-0014    606.2472
  1680.8000     8.529E-0013     1.460E-0013     2.069E-0014    606.5098
  1681.3000     8.522E-0013     1.457E-0013     2.061E-0014    606.7723
  1681.8000     8.514E-0013     1.454E-0013     2.054E-0014    607.0350
  1682.3000     8.506E-0013     1.451E-0013     2.047E-0014    607.2976
  1682.8000     8.499E-0013     1.449E-0013     2.040E-0014    607.5603
  1683.3000     8.491E-0013     1.446E-0013     2.033E-0014    607.8231
  1683.8000     8.484E-0013     1.443E-0013     2.027E-0014    608.0858
  1684.3000     8.476E-0013     1.440E-0013     2.020E-0014    608.3486
  1684.8000     8.469E-0013     1.437E-0013     2.013E-0014    608.6115
  1685.3000     8.461E-0013     1.434E-0013     2.006E-0014    608.8744
  1685.8000     8.454E-0013     1.431E-0013     1.999E-0014    609.1373
  1686.3000     8.446E-0013     1.428E-0013     1.992E-0014    609.4003
  1686.8000     8.438E-0013     1.425E-0013     1.985E-0014    609.6633
  1687.3000     8.431E-0013     1.423E-0013     1.979E-0014    609.9264
  1687.8000     8.423E-0013     1.420E-0013     1.972E-0014    610.1895
  1688.3000     8.416E-0013     1.417E-0013     1.965E-0014    610.4526
  1688.8000     8.409E-0013     1.414E-0013     1.958E-0014    610.7158
  1689.3000     8.401E-0013     1.411E-0013     1.952E-0014    610.9790
  1689.8000     8.394E-0013     1.408E-0013     1.945E-0014    611.2423
  1690.3000     8.386E-0013     1.406E-0013     1.938E-0014    611.5056
